"ZIP_CODE","STATE","ZIP_TYPE","RUCA1","RUCA2","rurality"
"72389","AR","Post Office or large volume customer","5","5","Rural"
"72390","AR","Zip Code Area","4","4","Suburban"
"72391","AR","Post Office or large volume customer","7","7","Rural"
"72392","AR","Zip Code Area","10","10.2","Rural"
"72394","AR","Zip Code Area","2","2","Suburban"
"72395","AR","Zip Code Area","8","8","Rural"
"72396","AR","Zip Code Area","7","7","Rural"
"72401","AR","Zip Code Area","1","1","Urban"
"72402","AR","Post Office or large volume customer","1","1","Urban"
"72403","AR","Post Office or large volume customer","1","1","Urban"
"72404","AR","Zip Code Area","1","1","Urban"
"72405","AR","Zip Code Area","1","1","Urban"
"72410","AR","Zip Code Area","2","2","Suburban"
"72411","AR","Zip Code Area","2","2","Suburban"
"72412","AR","Zip Code Area","5","5","Rural"
"72413","AR","Zip Code Area","10","10","Rural"
"72414","AR","Zip Code Area","10","10","Rural"
"72415","AR","Zip Code Area","10","10","Rural"
"72416","AR","Zip Code Area","2","2","Suburban"
"72417","AR","Zip Code Area","2","2","Suburban"
"72419","AR","Zip Code Area","10","10","Rural"
"72421","AR","Zip Code Area","2","2","Suburban"
"72422","AR","Zip Code Area","7","7","Rural"
"72424","AR","Zip Code Area","10","10","Rural"
"72425","AR","Zip Code Area","5","5","Rural"
"72426","AR","Zip Code Area","5","5","Rural"
"72427","AR","Post Office or large volume customer","2","2","Suburban"
"72428","AR","Zip Code Area","7","7","Rural"
"72429","AR","Zip Code Area","2","2","Suburban"
"72430","AR","Zip Code Area","6","6","Rural"
"72431","AR","Post Office or large volume customer","8","8","Rural"
"72432","AR","Zip Code Area","2","2","Suburban"
"72433","AR","Zip Code Area","7","7","Rural"
"72434","AR","Zip Code Area","10","10","Rural"
"72435","AR","Zip Code Area","10","10","Rural"
"72436","AR","Zip Code Area","5","5","Rural"
"72437","AR","Zip Code Area","2","2","Suburban"
"72438","AR","Zip Code Area","7","7","Rural"
"72440","AR","Zip Code Area","10","10","Rural"
"72441","AR","Post Office or large volume customer","5","5","Rural"
"72442","AR","Zip Code Area","7","7","Rural"
"72443","AR","Zip Code Area","5","5","Rural"
"72444","AR","Zip Code Area","10","10","Rural"
"72445","AR","Post Office or large volume customer","2","2","Suburban"
"72447","AR","Zip Code Area","10","10","Rural"
"72449","AR","Zip Code Area","10","10","Rural"
"72450","AR","Zip Code Area","4","4","Suburban"
"72451","AR","Post Office or large volume customer","4","4","Suburban"
"72453","AR","Zip Code Area","10","10","Rural"
"72454","AR","Zip Code Area","7","7","Rural"
"72455","AR","Zip Code Area","7","7","Rural"
"72456","AR","Zip Code Area","5","5","Rural"
"72457","AR","Zip Code Area","10","10","Rural"
"72458","AR","Zip Code Area","10","10","Rural"
"72459","AR","Zip Code Area","10","10","Rural"
"72460","AR","Zip Code Area","9","9","Rural"
"72461","AR","Zip Code Area","5","5","Rural"
"72462","AR","Post Office or large volume customer","10","10","Rural"
"72464","AR","Zip Code Area","6","6","Rural"
"72465","AR","Zip Code Area","2","2","Suburban"
"72466","AR","Zip Code Area","10","10","Rural"
"72467","AR","Post Office or large volume customer","1","1","Urban"
"72469","AR","Zip Code Area","10","10","Rural"
"72470","AR","Zip Code Area","10","10","Rural"
"72471","AR","Zip Code Area","9","9","Rural"
"72472","AR","Zip Code Area","2","2","Suburban"
"72473","AR","Zip Code Area","9","9","Rural"
"72474","AR","Post Office or large volume customer","5","5","Rural"
"72475","AR","Post Office or large volume customer","2","2","Suburban"
"72476","AR","Zip Code Area","7","7","Rural"
"72478","AR","Zip Code Area","9","9","Rural"
"72479","AR","Zip Code Area","2","2","Suburban"
"72482","AR","Zip Code Area","10","10","Rural"
"72501","AR","Zip Code Area","4","4","Suburban"
"72503","AR","Post Office or large volume customer","4","4","Suburban"
"72512","AR","Zip Code Area","10","10","Rural"
"72513","AR","Zip Code Area","10","10","Rural"
"72515","AR","Zip Code Area","10","10","Rural"
"72517","AR","Zip Code Area","10","10","Rural"
"72519","AR","Zip Code Area","10","10.2","Rural"
"72520","AR","Zip Code Area","10","10","Rural"
"72521","AR","Zip Code Area","5","5","Rural"
"72522","AR","Zip Code Area","5","5","Rural"
"72523","AR","Zip Code Area","10","10","Rural"
"72524","AR","Zip Code Area","5","5","Rural"
"72525","AR","Post Office or large volume customer","7","7","Rural"
"72526","AR","Post Office or large volume customer","5","5","Rural"
"72527","AR","Zip Code Area","5","5","Rural"
"72528","AR","Zip Code Area","10","10.2","Rural"
"72529","AR","Zip Code Area","7","7","Rural"
"72530","AR","Zip Code Area","10","10","Rural"
"72531","AR","Zip Code Area","10","10","Rural"
"72532","AR","Zip Code Area","5","5","Rural"
"72533","AR","Zip Code Area","10","10","Rural"
"72534","AR","Zip Code Area","6","6","Rural"
"72536","AR","Zip Code Area","10","10","Rural"
"72537","AR","Zip Code Area","5","5","Rural"
"72538","AR","Zip Code Area","10","10","Rural"
"72539","AR","Zip Code Area","10","10","Rural"
"72540","AR","Zip Code Area","10","10","Rural"
"72542","AR","Zip Code Area","10","10","Rural"
"72543","AR","Zip Code Area","7","7","Rural"
"72544","AR","Zip Code Area","5","5","Rural"
"72545","AR","Post Office or large volume customer","7","7","Rural"
"72546","AR","Zip Code Area","10","10","Rural"
"72550","AR","Zip Code Area","5","5","Rural"
"72553","AR","Zip Code Area","5","5","Rural"
"72554","AR","Zip Code Area","10","10","Rural"
"72555","AR","Zip Code Area","10","10","Rural"
"72556","AR","Zip Code Area","10","10","Rural"
"72560","AR","Zip Code Area","10","10","Rural"
"72561","AR","Zip Code Area","10","10","Rural"
"72562","AR","Zip Code Area","5","5","Rural"
"72564","AR","Zip Code Area","6","6","Rural"
"72565","AR","Zip Code Area","10","10","Rural"
"72566","AR","Zip Code Area","10","10.2","Rural"
"72567","AR","Zip Code Area","10","10","Rural"
"72568","AR","Zip Code Area","6","6","Rural"
"72569","AR","Zip Code Area","5","5","Rural"
"72571","AR","Zip Code Area","6","6","Rural"
"72572","AR","Zip Code Area","10","10","Rural"
"72573","AR","Zip Code Area","10","10","Rural"
"72575","AR","Post Office or large volume customer","5","5","Rural"
"72576","AR","Zip Code Area","10","10","Rural"
"72577","AR","Zip Code Area","5","5","Rural"
"72578","AR","Zip Code Area","10","10","Rural"
"72579","AR","Zip Code Area","5","5","Rural"
"72581","AR","Zip Code Area","10","10","Rural"
"72583","AR","Zip Code Area","10","10","Rural"
"72584","AR","Zip Code Area","10","10","Rural"
"72585","AR","Zip Code Area","10","10","Rural"
"72587","AR","Zip Code Area","10","10","Rural"
"72601","AR","Zip Code Area","5","5","Rural"
"72602","AR","Post Office or large volume customer","4","4","Suburban"
"72611","AR","Zip Code Area","7","7","Rural"
"72613","AR","Post Office or large volume customer","10","10","Rural"
"72615","AR","Post Office or large volume customer","5","5","Rural"
"72616","AR","Zip Code Area","7","7","Rural"
"72617","AR","Zip Code Area","5","5","Rural"
"72619","AR","Zip Code Area","5","5","Rural"
"72623","AR","Zip Code Area","5","5","Rural"
"72624","AR","Zip Code Area","5","5","Rural"
"72626","AR","Zip Code Area","5","5","Rural"
"72628","AR","Zip Code Area","10","10","Rural"
"72629","AR","Zip Code Area","3","3","Rural"
"72630","AR","Post Office or large volume customer","5","5","Rural"
"72631","AR","Zip Code Area","10","10","Rural"
"72632","AR","Zip Code Area","10","10","Rural"
"72633","AR","Zip Code Area","5","5","Rural"
"72634","AR","Zip Code Area","5","5","Rural"
"72635","AR","Zip Code Area","5","5","Rural"
"72636","AR","Post Office or large volume customer","5","5","Rural"
"72638","AR","Zip Code Area","7","7","Rural"
"72639","AR","Zip Code Area","10","10","Rural"
"72640","AR","Zip Code Area","5","5","Rural"
"72641","AR","Zip Code Area","5","5","Rural"
"72642","AR","Zip Code Area","5","5","Rural"
"72643","AR","Post Office or large volume customer","5","5","Rural"
"72644","AR","Zip Code Area","5","5","Rural"
"72645","AR","Zip Code Area","10","10","Rural"
"72648","AR","Zip Code Area","5","5","Rural"
"72650","AR","Zip Code Area","10","10","Rural"
"72651","AR","Zip Code Area","5","5","Rural"
"72653","AR","Zip Code Area","4","4","Suburban"
"72654","AR","Post Office or large volume customer","4","4","Suburban"
"72655","AR","Zip Code Area","10","10","Rural"
"72657","AR","Post Office or large volume customer","10","10","Rural"
"72658","AR","Zip Code Area","5","5","Rural"
"72659","AR","Post Office or large volume customer","5","5","Rural"
"72660","AR","Zip Code Area","9","9","Rural"
"72661","AR","Zip Code Area","5","5","Rural"
"72662","AR","Zip Code Area","5","5","Rural"
"72663","AR","Zip Code Area","10","10","Rural"
"72666","AR","Zip Code Area","10","10","Rural"
"72668","AR","Zip Code Area","5","5","Rural"
"72669","AR","Zip Code Area","5","5","Rural"
"72670","AR","Zip Code Area","10","10","Rural"
"72672","AR","Post Office or large volume customer","10","10","Rural"
"72675","AR","Zip Code Area","5","5","Rural"
"72677","AR","Post Office or large volume customer","10","10","Rural"
"72679","AR","Zip Code Area","5","5","Rural"
"72680","AR","Zip Code Area","10","10","Rural"
"72682","AR","Zip Code Area","10","10","Rural"
"72683","AR","Zip Code Area","10","10","Rural"
"72685","AR","Zip Code Area","5","5","Rural"
"72686","AR","Zip Code Area","5","5","Rural"
"72687","AR","Zip Code Area","10","10","Rural"
"72701","AR","Zip Code Area","1","1","Urban"
"72702","AR","Post Office or large volume customer","1","1","Urban"
"72703","AR","Zip Code Area","1","1","Urban"
"72704","AR","Zip Code Area","1","1","Urban"
"72711","AR","Post Office or large volume customer","1","1","Urban"
"72712","AR","Zip Code Area","1","1","Urban"
"72713","AR","Zip Code Area","1","1","Urban"
"72714","AR","Zip Code Area","1","1","Urban"
"72715","AR","Zip Code Area","1","1","Urban"
"72716","AR","Post Office or large volume customer","1","1","Urban"
"72717","AR","Zip Code Area","2","2","Suburban"
"72718","AR","Zip Code Area","1","1","Urban"
"72719","AR","Zip Code Area","1","1","Urban"
"72721","AR","Zip Code Area","2","2","Suburban"
"72722","AR","Zip Code Area","2","2","Suburban"
"72727","AR","Zip Code Area","1","1","Urban"
"72728","AR","Post Office or large volume customer","2","2","Suburban"
"72729","AR","Zip Code Area","2","2","Suburban"
"72730","AR","Zip Code Area","1","1","Urban"
"72732","AR","Zip Code Area","2","2","Suburban"
"72733","AR","Post Office or large volume customer","2","2","Suburban"
"72734","AR","Zip Code Area","4","4","Suburban"
"72735","AR","Post Office or large volume customer","1","1","Urban"
"72736","AR","Zip Code Area","2","2","Suburban"
"72737","AR","Post Office or large volume customer","2","2","Suburban"
"72738","AR","Zip Code Area","2","2","Suburban"
"72739","AR","Zip Code Area","1","1","Urban"
"72740","AR","Zip Code Area","2","2","Suburban"
"72741","AR","Post Office or large volume customer","1","1","Urban"
"72742","AR","Zip Code Area","2","2","Suburban"
"72744","AR","Zip Code Area","2","2","Suburban"
"72745","AR","Zip Code Area","1","1","Urban"
"72747","AR","Zip Code Area","2","2","Suburban"
"72749","AR","Zip Code Area","2","2","Suburban"
"72751","AR","Zip Code Area","1","1","Urban"
"72752","AR","Zip Code Area","2","2","Suburban"
"72753","AR","Zip Code Area","2","2","Suburban"
"72756","AR","Zip Code Area","1","1","Urban"
"72757","AR","Post Office or large volume customer","1","1","Urban"
"72758","AR","Zip Code Area","1","1","Urban"
"72760","AR","Zip Code Area","2","2","Suburban"
"72761","AR","Zip Code Area","4","4","Suburban"
"72762","AR","Zip Code Area","1","1","Urban"
"72764","AR","Zip Code Area","1","1","Urban"
"72765","AR","Post Office or large volume customer","1","1","Urban"
"72766","AR","Post Office or large volume customer","1","1","Urban"
"72768","AR","Zip Code Area","2","2","Suburban"
"72769","AR","Zip Code Area","2","2","Suburban"
"72770","AR","Post Office or large volume customer","2","2","Suburban"
"72773","AR","Zip Code Area","2","2","Suburban"
"72774","AR","Zip Code Area","2","2","Suburban"
"72776","AR","Zip Code Area","2","2","Suburban"
"72801","AR","Zip Code Area","4","4","Suburban"
"72802","AR","Zip Code Area","4","4","Suburban"
"72811","AR","Post Office or large volume customer","4","4","Suburban"
"72812","AR","Post Office or large volume customer","4","4","Suburban"
"72820","AR","Zip Code Area","7","7","Rural"
"72821","AR","Zip Code Area","7","7","Rural"
"72823","AR","Zip Code Area","5","5","Rural"
"72824","AR","Zip Code Area","5","5","Rural"
"72826","AR","Zip Code Area","3","3","Rural"
"72827","AR","Zip Code Area","5","5","Rural"
"72828","AR","Zip Code Area","5","5","Rural"
"72829","AR","Post Office or large volume customer","4","4","Suburban"
"72830","AR","Zip Code Area","7","7","Rural"
"72832","AR","Zip Code Area","8","8","Rural"
"72833","AR","Zip Code Area","5","5","Rural"
"72834","AR","Zip Code Area","4","4","Suburban"
"72835","AR","Zip Code Area","6","6","Rural"
"72837","AR","Zip Code Area","5","5","Rural"
"72838","AR","Zip Code Area","5","5","Rural"
"72839","AR","Zip Code Area","8","8","Rural"
"72840","AR","Zip Code Area","8","8","Rural"
"72841","AR","Zip Code Area","10","10","Rural"
"72842","AR","Zip Code Area","5","5","Rural"
"72843","AR","Zip Code Area","5","5","Rural"
"72845","AR","Zip Code Area","8","8","Rural"
"72846","AR","Zip Code Area","8","8","Rural"
"72847","AR","Zip Code Area","5","5","Rural"
"72851","AR","Zip Code Area","6","6","Rural"
"72852","AR","Zip Code Area","8","8","Rural"
"72853","AR","Zip Code Area","5","5","Rural"
"72854","AR","Zip Code Area","8","8","Rural"
"72855","AR","Zip Code Area","7","7","Rural"
"72856","AR","Zip Code Area","5","5","Rural"
"72857","AR","Zip Code Area","5","5","Rural"
"72858","AR","Zip Code Area","5","5","Rural"
"72860","AR","Zip Code Area","5","5","Rural"
"72863","AR","Zip Code Area","6","6","Rural"
"72865","AR","Zip Code Area","6","6","Rural"
"72901","AR","Zip Code Area","1","1","Urban"
"72902","AR","Post Office or large volume customer","1","1","Urban"
"72903","AR","Zip Code Area","1","1","Urban"
"72904","AR","Zip Code Area","1","1","Urban"
"72905","AR","Zip Code Area","2","2","Suburban"
"72906","AR","Post Office or large volume customer","1","1","Urban"
"72908","AR","Zip Code Area","1","1","Urban"
"72913","AR","Post Office or large volume customer","1","1","Urban"
"72914","AR","Post Office or large volume customer","1","1","Urban"
"72916","AR","Zip Code Area","1","1","Urban"
"72917","AR","Post Office or large volume customer","1","1","Urban"
"72918","AR","Post Office or large volume customer","1","1","Urban"
"72919","AR","Post Office or large volume customer","1","1","Urban"
"72921","AR","Zip Code Area","1","1","Urban"
"72923","AR","Zip Code Area","1","1","Urban"
"72926","AR","Zip Code Area","10","10","Rural"
"72927","AR","Zip Code Area","7","7","Rural"
"72928","AR","Zip Code Area","2","2","Suburban"
"72930","AR","Zip Code Area","2","2","Suburban"
"72932","AR","Zip Code Area","2","2","Suburban"
"72933","AR","Zip Code Area","2","2","Suburban"
"72934","AR","Zip Code Area","2","2","Suburban"
"72935","AR","Post Office or large volume customer","2","2","Suburban"
"72936","AR","Zip Code Area","2","2","Suburban"
"72937","AR","Zip Code Area","2","2","Suburban"
"72938","AR","Zip Code Area","2","2","Suburban"
"72940","AR","Zip Code Area","2","2","Suburban"
"72941","AR","Zip Code Area","2","2","Suburban"
"72943","AR","Zip Code Area","2","2","Suburban"
"72944","AR","Zip Code Area","2","2","Suburban"
"72945","AR","Zip Code Area","2","2","Suburban"
"72946","AR","Zip Code Area","2","2","Suburban"
"72947","AR","Zip Code Area","2","2","Suburban"
"72948","AR","Zip Code Area","2","2","Suburban"
"72949","AR","Zip Code Area","7","7","Rural"
"72950","AR","Zip Code Area","10","10","Rural"
"72951","AR","Zip Code Area","8","8","Rural"
"72952","AR","Zip Code Area","2","2","Suburban"
"72955","AR","Zip Code Area","2","2","Suburban"
"72956","AR","Zip Code Area","1","1","Urban"
"72957","AR","Post Office or large volume customer","1","1","Urban"
"72958","AR","Zip Code Area","7","7","Rural"
"72959","AR","Zip Code Area","2","2","Suburban"
"73001","OK","Post Office or large volume customer","10","10","Rural"
"73002","OK","Zip Code Area","5","5","Rural"
"73003","OK","Zip Code Area","1","1","Urban"
"73004","OK","Zip Code Area","2","2","Suburban"
"73005","OK","Zip Code Area","7","7.2","Rural"
"73006","OK","Zip Code Area","2","2","Suburban"
"73007","OK","Zip Code Area","2","2","Suburban"
"73008","OK","Zip Code Area","1","1","Urban"
